species	id	protein	query	target	pident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits
LINE/Proto2	TE_000740	pol	Proto2-4_CS1_pol#LINE/Proto2	CR1-58_HM_pol#LINE/L2-Hydra	0.23	960	655	31	68	984	3	921	1.968E-60	228
LINE/Proto2	TE_000740	pol	Proto2-4_CS1_pol#LINE/Proto2	CR1-12_HM_pol#LINE/L2-Hydra	0.223	973	661	27	76	1001	13	937	7.557E-59	223
LINE/Proto2	TE_000740	pol	Proto2-4_CS1_pol#LINE/Proto2	CR1-43_HM_pol#LINE/L2-Hydra	0.222	971	671	28	71	997	8	938	5.709E-59	223
LINE/Proto2	TE_000740	pol	Proto2-4_CS1_pol#LINE/Proto2	CR1-46_HM_pol#LINE/L2-Hydra	0.216	954	658	30	75	981	12	922	1.352E-54	209
LINE/Proto2	TE_000741	gag	Proto2-5_CS1_gag#LINE/Proto2	Proto2-5_CS1_gag#LINE/Proto2	1	377	0	0	1	377	1	377	3.689E-255	776
LINE/Proto2	TE_000741	gag	Proto2-5_CS1_gag#LINE/Proto2	Proto2-4_CS1_gag#LINE/Proto2	0.406	327	171	9	9	329	8	317	6.376E-68	235
LINE/Proto2	TE_000741	gag	Proto2-5_CS1_gag#LINE/Proto2	Proto2-1_CS1_gag#LINE/Proto2	0.375	325	175	8	13	331	14	316	2.825E-64	224
LINE/Proto2	TE_000742	gag	Proto2-6_CS1_gag#LINE/Proto2	Proto2-6_CS1_gag#LINE/Proto2	1	413	0	0	1	413	1	413	2.999E-268	816
LINE/Proto2	TE_000742	gag	Proto2-6_CS1_gag#LINE/Proto2	Proto2-2_CS1_gag#LINE/Proto2	0.288	385	239	9	38	396	16	391	4.536E-32	130
LINE/R1	TE_000743	pol	22004038_Api_pol#LINE/R1	22004038_Api_pol#LINE/R1	1	128	0	0	1	128	1	128	4.567E-83	265
LINE/R1	TE_000744	gag	DMRT1A_gag#LINE/R1	DMRT1A_gag#LINE/R1	1	507	0	0	1	507	1	507	0	998
LINE/R1	TE_000744	gag	DMRT1A_gag#LINE/R1	DMRT1B_gag#LINE/R1	0.628	498	174	3	16	502	2	499	3.609E-193	604
LINE/R1	TE_000744	gag	DMRT1A_gag#LINE/R1	R1-1_DYa_gag#LINE/R1	0.494	364	156	7	20	370	1	349	2.496E-85	291
LINE/R1	TE_000744	gag	DMRT1A_gag#LINE/R1	R6Ag2_gag#LINE/R1	0.279	261	165	10	238	487	24	272	5.509E-15	77
LINE/R1	TE_000745	gag	DMRT1C_gag#LINE/R1	DMRT1C_gag#LINE/R1	1	408	0	0	1	408	1	408	3.41E-262	798
LINE/R1	TE_000745	gag	DMRT1C_gag#LINE/R1	DMRT1C_1_2376#LINE/R1	0.98	254	5	0	155	408	48	301	1.615E-156	493
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	KagaAg1_pol#LINE/R1	1	1248	0	0	1	1248	1	1248	0	2475
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	TF001196|mar_Ele24|Anopheles	0.918	295	24	0	740	1034	1	295	4.774E-167	560
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R7Ag1_pol#LINE/R1	0.585	1094	436	9	1	1079	1	1091	0	1236
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R7Ag2_pol#LINE/R1	0.572	1102	425	11	1	1078	29	1107	0	1203
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	RT2_pol#LINE/R1	0.476	1069	518	13	12	1061	26	1071	2.076E-291	926
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	HidaAg1_pol#LINE/R1	0.47	1102	541	12	4	1076	5	1092	8.694E-290	921
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	RTAg3_pol#LINE/R1	0.468	1031	519	11	1	1024	24	1032	3.417E-285	908
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	NotoAg1_pol#LINE/R1	0.466	1047	518	12	3	1028	6	1032	1.111E-281	898
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	MinoAg1_pol#LINE/R1	0.461	810	409	10	1	793	67	865	4.602E-207	679
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	GB:AAA29365	0.458	1104	522	12	12	1061	26	1107	8.171E-287	913
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	RTAg4_pol#LINE/R1	0.449	1072	565	12	3	1066	7	1060	2.464E-275	879
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	RT1_pol#LINE/R1	0.448	1043	544	14	1	1025	31	1059	7.387E-269	860
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_Ele8_pol#LINE/R1	0.389	1034	562	25	1	1021	1	977	1.187E-196	648
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	Waldo-3_AAe_pol#LINE/R1	0.389	1027	578	16	1	1021	14	997	8.42E-209	684
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	Ae_ae_myTransl_TF000439_R1_Ele6	0.388	1027	580	16	1	1021	14	997	3.924E-208	682
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	Waldo-1_CQ_pol#LINE/R1	0.385	1028	582	18	1	1021	1	985	2.941E-204	670
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	Waldo-4_AAe_pol#LINE/R1	0.384	1029	584	17	1	1023	3	987	2.884E-208	682
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	Cp_R1_Ele1_VIRT	0.384	1028	583	19	1	1021	69	1053	8.655E-203	666
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_Ele1_pol#LINE/R1	0.383	1028	586	20	1	1020	1	988	4.052E-198	652
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_Ele1_pol#LINE/R1_2	0.383	1028	586	20	1	1020	1	988	4.052E-198	652
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	Waldo-2_AAe_pol#LINE/R1	0.381	1030	583	18	1	1022	3	985	2.187E-200	659
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	Waldo-1_AAe_pol#LINE/R1	0.378	1032	583	20	1	1021	14	997	3.441E-203	667
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_Ele4_pol#LINE/R1	0.373	1026	594	16	2	1021	14	996	1.376E-201	662
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_Ele4_pol#LINE/R1_2	0.373	1026	594	16	2	1021	14	996	1.376E-201	662
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_Ele9_pol#LINE/R1	0.37	1030	594	18	1	1021	14	997	2.555E-195	644
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_Ele7_pol#LINE/R1	0.366	901	501	20	14	903	12	853	1.773E-153	519
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_Ele7_pol#LINE/R1_2	0.366	901	501	20	14	903	12	853	1.773E-153	519
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1NS-1_CQ_pol#LINE/R1	0.362	1014	580	18	1	999	1	962	1.372E-191	633
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R6Ag2_pol#LINE/R1	0.36	1026	586	27	3	998	4	988	5.675E-168	563
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R6Ag3_pol#LINE/R1	0.359	1015	595	19	3	1004	4	975	2.604E-176	587
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	WaldoAg2_pol#LINE/R1	0.358	1019	594	19	1	1009	1	969	1.625E-175	585
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	DMRT1C_pol#LINE/R1	0.355	1029	586	27	1	1014	2	967	2.894E-159	537
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	LINER1_pol#LINE/R1	0.349	1026	612	21	1	1009	1	987	1.189E-166	559
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	LINER1-2_NVi_pol#LINE/R1	0.349	1023	616	17	1	1009	1	987	1.085E-169	568
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R6Ag1_pol#LINE/R1	0.343	1031	593	27	3	1009	4	974	1.752E-163	549
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	WaldoAg1_pol#LINE/R1	0.332	1082	624	22	1	1021	1	1044	1.471E-169	567
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1-1_DYa_pol#LINE/R1	0.331	1028	629	21	3	1023	8	983	1.168E-146	499
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1-1_NVi_pol#LINE/R1	0.329	1027	617	23	1	1002	3	982	4.874E-141	482
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	DMRT1A_pol#LINE/R1	0.327	983	611	17	1	977	37	974	8.817E-144	490
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	DMRT1B_pol#LINE/R1	0.324	1011	622	19	1	1001	12	971	1.084E-138	475
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_Px_pol#LINE/R1	0.318	1055	639	29	1	1012	3	1019	2.904E-123	428
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	LINER1-3_NVi_pol#LINE/R1	0.318	1027	602	26	3	1002	4	959	9.539E-134	460
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	HOPEBm2_pol#LINE/R1	0.312	1060	626	29	4	999	8	1028	2.576E-110	388
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_RT_HOPEBm2_gi|28569894|dbj|BAC57926.1|	0.312	1060	626	29	4	999	8	1028	2.576E-110	388
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1-1_BM_pol#LINE/R1	0.307	932	557	30	4	899	8	886	8.973E-95	339
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	GB:BAA19776	0.305	1075	664	30	3	1028	8	1048	1.367E-111	392
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	SART1_pol#LINE/R1	0.305	1075	664	30	3	1028	8	1048	1.367E-111	392
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_DVi_pol#LINE/R1	0.285	614	391	18	413	1007	430	1014	7.077E-55	211
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1-1_DGr_pol#LINE/R1	0.283	627	383	20	408	1007	422	1008	4.803E-57	218
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_DM_pol#LINE/R1	0.272	609	387	20	398	987	420	991	3.844E-48	188
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_SC_pol#LINE/R1	0.267	580	368	15	419	971	404	953	1.401E-46	183
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_DSe_pol#LINE/R1	0.265	641	386	23	398	1009	418	1002	6.109E-47	184
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	GB:AAB94027	0.261	581	346	25	108	652	121	654	3.725E-30	129
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1B_NVi_pol#LINE/R1	0.256	950	618	26	101	1004	116	1022	2.457E-59	225
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1B_DAn_pol#LINE/R1	0.255	1004	600	41	85	1016	99	1026	1.518E-50	196
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1A_NVi_pol#LINE/R1	0.252	956	572	35	100	979	120	1008	3.802E-51	198
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_DPe_pol#LINE/R1	0.248	935	583	31	108	984	119	991	3.428E-53	205
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1A_DAn_pol#LINE/R1	0.248	772	503	27	275	1009	284	1014	1.533E-47	186
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1D_NLo_pol#LINE/R1	0.246	1005	638	29	76	1007	190	1147	7.813E-67	250
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1-2_DM_pol#LINE/R1	0.244	852	556	32	24	841	33	830	5.574E-40	162
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1C_NGi_pol#LINE/R1	0.243	1065	675	33	3	992	17	1025	2.334E-55	212
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_DMo_pol#LINE/R1	0.242	1021	660	37	40	1009	58	1015	4.065E-55	211
LINE/R1	TE_000746	pol	KagaAg1_pol#LINE/R1	R1_DWi_pol#LINE/R1	0.238	842	567	28	170	979	193	991	8.856E-45	177
LINE/R1	TE_000747	gag	LINER1-2_NVi_gag#LINE/R1	LINER1-2_NVi_gag#LINE/R1	1	512	0	0	1	512	1	512	0	987
LINE/R1	TE_000747	gag	LINER1-2_NVi_gag#LINE/R1	Waldo-4_AAe_gag#LINE/R1	0.402	251	139	5	255	504	221	461	9.948E-47	177
LINE/R1	TE_000747	gag	LINER1-2_NVi_gag#LINE/R1	Waldo-1_CQ_gag#LINE/R1	0.375	290	159	7	214	502	217	485	4.804E-51	190
LINE/R1	TE_000747	gag	LINER1-2_NVi_gag#LINE/R1	R1_Ele8_gag#LINE/R1	0.359	284	166	7	224	505	198	467	8.923E-45	171
LINE/R1	TE_000747	gag	LINER1-2_NVi_gag#LINE/R1	R1-1_NVi_gag#LINE/R1	0.35	257	148	6	256	505	217	461	9.84E-35	140
LINE/R1	TE_000748	gag	LINER1-3_NVi_gag#LINE/R1	LINER1-3_NVi_gag#LINE/R1	1	461	0	0	1	461	1	461	2.624E-289	880
LINE/R1	TE_000749	gag	R1_DMo_gag#LINE/R1	R1_DMo_gag#LINE/R1	1	503	0	0	1	503	1	503	2.293E-300	914
LINE/R1	TE_000749	gag	R1_DMo_gag#LINE/R1	GB:AAB94026	0.703	341	91	2	163	503	108	438	4.982E-153	488
LINE/R1	TE_000749	gag	R1_DMo_gag#LINE/R1	R1-2_DM_gag#LINE/R1	0.568	227	95	1	277	503	10	233	1.182E-76	265
LINE/R1	TE_000749	gag	R1_DMo_gag#LINE/R1	R1A_DAn_gag#LINE/R1	0.546	256	113	2	248	503	240	492	1.408E-84	289
LINE/R1	TE_000749	gag	R1_DMo_gag#LINE/R1	R1B_DAn_gag#LINE/R1	0.491	342	161	5	162	503	131	459	1.588E-92	312
LINE/R1	TE_000749	gag	R1_DMo_gag#LINE/R1	R1_DWi_gag#LINE/R1	0.489	325	152	5	191	503	169	491	1.677E-83	286
LINE/R1	TE_000749	gag	R1_DMo_gag#LINE/R1	R1_DPe_gag#LINE/R1	0.467	349	169	5	165	503	128	469	1.226E-90	306
LINE/R1	TE_000749	gag	R1_DMo_gag#LINE/R1	R1_DM_gag#LINE/R1	0.457	308	156	4	200	503	171	471	8.441E-79	272
LINE/R1	TE_000749	gag	R1_DMo_gag#LINE/R1	R1_DSe_gag#LINE/R1	0.454	343	167	6	166	503	134	461	1.408E-84	289
LINE/R1	TE_000749	gag	R1_DMo_gag#LINE/R1	R1-1_DGr_gag#LINE/R1	0.423	345	187	4	168	503	123	464	1.609E-76	265
LINE/R1	TE_000749	gag	R1_DMo_gag#LINE/R1	R1_DVi_gag#LINE/R1	0.391	350	191	2	168	503	119	460	6.744E-71	248
LINE/R1	TE_000750	gag	R1_Ele4_gag#LINE/R1	R1_Ele4_gag#LINE/R1	1	512	0	0	1	512	1	512	0	997
LINE/R1	TE_000750	gag	R1_Ele4_gag#LINE/R1	R1_Ele4_gag#LINE/R1_2	1	512	0	0	1	512	1	512	0	997
LINE/R1	TE_000750	gag	R1_Ele4_gag#LINE/R1	Waldo-2_AAe_gag#LINE/R1	0.492	254	123	2	248	500	247	495	2.197E-70	247
LINE/R1	TE_000750	gag	R1_Ele4_gag#LINE/R1	Waldo-1_AAe_gag#LINE/R1	0.396	426	225	9	78	500	60	456	5.325E-76	264
LINE/R1	TE_000750	gag	R1_Ele4_gag#LINE/R1	R1_Ele9_gag#LINE/R1	0.374	430	230	9	77	500	59	455	2.151E-74	259
LINE/R1	TE_000750	gag	R1_Ele4_gag#LINE/R1	Waldo-3_AAe_gag#LINE/R1	0.367	424	238	10	77	500	77	470	1.62E-68	242
LINE/R1	TE_000751	gag	R1-1_AP_gag#LINE/R1	R1-1_AP_gag#LINE/R1	1	463	0	0	1	463	1	463	1.583E-299	909
LINE/R1	TE_000751	gag	R1-1_AP_gag#LINE/R1	R1-4_AP_gag#LINE/R1	0.681	462	137	2	3	463	8	460	1.895E-196	612
LINE/R1	TE_000751	gag	R1-1_AP_gag#LINE/R1	R1-2_AP_gag#LINE/R1	0.585	456	165	7	13	463	18	454	5.194E-154	489
LINE/R1	TE_000751	gag	R1-1_AP_gag#LINE/R1	R1-2B_AP_gag#LINE/R1	0.523	432	187	6	35	463	2	417	4.857E-130	419
LINE/R1	TE_000751	gag	R1-1_AP_gag#LINE/R1	R1-3_AP_gag#LINE/R1	0.518	461	208	5	6	463	3	452	1.16E-137	441
LINE/R1	TE_000752	pol	R1-2_AP_pol#LINE/R1	R1-2_AP_pol#LINE/R1	1	1056	0	0	1	1056	1	1056	0	2182
LINE/R1	TE_000752	pol	R1-2_AP_pol#LINE/R1	R1-2B_AP_pol#LINE/R1	0.804	957	181	1	27	976	5	961	0	1595
LINE/R1	TE_000752	pol	R1-2_AP_pol#LINE/R1	R1-3_AP_pol#LINE/R1	0.622	958	353	3	27	976	5	961	0	1234
LINE/R1	TE_000752	pol	R1-2_AP_pol#LINE/R1	R1-4_AP_pol#LINE/R1	0.579	747	294	5	28	760	6	746	8.368E-278	878
LINE/R1	TE_000752	pol	R1-2_AP_pol#LINE/R1	R1-1_AP_pol#LINE/R1	0.564	959	409	3	26	976	4	961	0	1117
LINE/R1	TE_000752	pol	R1-2_AP_pol#LINE/R1	R1E_NGi_pol#LINE/R1	0.313	990	624	22	28	970	5	985	1.868E-120	414
LINE/R1	TE_000752	pol	R1-2_AP_pol#LINE/R1	R1_pol#LINE/R1	0.282	1031	616	31	21	977	4	984	2.883E-98	347
LINE/R1	TE_000752	pol	R1-2_AP_pol#LINE/R1	GB:AAC13649	0.282	1030	616	31	22	977	1	980	3.876E-98	346
LINE/R1	TE_000752	pol	R1-2_AP_pol#LINE/R1	CgT1_pol#LINE/Tad1	0.217	524	332	22	28	509	22	509	3.753E-10	63
LINE/R1	TE_000753	gag	R1-3_BM_gag#LINE/R1	R1-3_BM_gag#LINE/R1	1	756	0	0	1	756	1	756	0	1407
LINE/R1	TE_000753	gag	R1-3_BM_gag#LINE/R1	GB:BAA19775	0.492	765	276	22	1	743	37	710	3.414E-162	527
LINE/R1	TE_000753	gag	R1-3_BM_gag#LINE/R1	SART1_gag#LINE/R1	0.492	765	276	22	1	743	37	710	3.414E-162	527
LINE/R1	TE_000753	gag	R1-3_BM_gag#LINE/R1	R1_Px_gag#LINE/R1	0.326	668	332	17	70	711	80	655	2.594E-61	227
LINE/R1	TE_000753	gag	R1-3_BM_gag#LINE/R1	R1-5_BM_gag#LINE/R1	0.322	555	269	17	247	756	79	571	6.28E-47	182
LINE/R1	TE_000754	gag	R1A_NVi_gag#LINE/R1	R1A_NVi_gag#LINE/R1	1	487	0	0	1	487	1	487	9.145E-312	946
LINE/R1	TE_000755	pol	R1B_DS_pol#LINE/R1	R1B_DS_pol#LINE/R1	1	488	0	0	1	488	1	488	0	1005
LINE/R1	TE_000756	gag	R1B_NVi_gag#LINE/R1	R1B_NVi_gag#LINE/R1	1	589	0	0	1	589	1	589	0	1108
LINE/R1	TE_000756	gag	R1B_NVi_gag#LINE/R1	R1C_NGi_gag#LINE/R1	0.342	368	211	9	250	588	202	567	1.594E-46	178
LINE/R1	TE_000757	gag	R1E_NGi_gag#LINE/R1	R1E_NGi_gag#LINE/R1	1	477	0	0	1	477	1	477	6.200E-316	957
LINE/R1	TE_000757	gag	R1E_NGi_gag#LINE/R1	GB:AAC13648	0.302	380	225	12	108	473	104	457	3.032E-31	128
LINE/R1	TE_000757	gag	R1E_NGi_gag#LINE/R1	R1_gag#LINE/R1	0.302	380	225	12	108	473	107	460	3.032E-31	128
LINE/R1	TE_000758	gag	R1NS-1_CQ_gag#LINE/R1	R1NS-1_CQ_gag#LINE/R1	1	538	0	0	1	538	1	538	0	985
LINE/R1	TE_000758	gag	R1NS-1_CQ_gag#LINE/R1	R1_Ele1_gag#LINE/R1	0.466	238	125	1	303	538	287	524	4.493E-59	214
LINE/R1	TE_000758	gag	R1NS-1_CQ_gag#LINE/R1	R1_Ele1_gag#LINE/R1_2	0.466	238	125	1	303	538	287	524	4.493E-59	214
LINE/R1	TE_000759	gag	R6Ag1_gag#LINE/R1	R6Ag1_gag#LINE/R1	1	344	0	0	1	344	1	344	4.533E-221	676
LINE/R1	TE_000760	gag	R7Ag1_gag#LINE/R1	R7Ag1_gag#LINE/R1	1	527	0	0	1	527	1	527	6.128E-318	966
LINE/R1	TE_000760	gag	R7Ag1_gag#LINE/R1	R7Ag2_gag#LINE/R1	0.482	232	120	0	295	526	260	491	3.706E-63	226
LINE/R1	TE_000760	gag	R7Ag1_gag#LINE/R1	KagaAg1_gag#LINE/R1	0.469	245	129	1	277	521	48	291	4.106E-60	217
LINE/R1	TE_000760	gag	R7Ag1_gag#LINE/R1	MinoAg1_gag#LINE/R1	0.407	287	162	4	240	521	163	446	4.811E-45	172
LINE/R1	TE_000760	gag	R7Ag1_gag#LINE/R1	HidaAg1_gag#LINE/R1	0.39	228	135	2	298	521	254	481	1.999E-41	161
LINE/R1	TE_000760	gag	R7Ag1_gag#LINE/R1	NotoAg1_gag#LINE/R1	0.387	227	134	3	300	521	194	420	4.109E-39	154
LINE/R1	TE_000761	gag	RT1_gag#LINE/R1	RT1_gag#LINE/R1	1	595	0	0	1	595	1	595	0	1009
LINE/R1	TE_000761	gag	RT1_gag#LINE/R1	GB:AAA29366	0.55	265	117	1	331	593	304	568	1.645E-79	277
LINE/R1	TE_000761	gag	RT1_gag#LINE/R1	RT2_gag#LINE/R1	0.55	265	117	1	331	593	304	568	1.645E-79	277
LINE/R1	TE_000761	gag	RT1_gag#LINE/R1	RTAg3_gag#LINE/R1	0.467	289	143	4	310	595	229	509	4.273E-60	219
LINE/R1	TE_000761	gag	RT1_gag#LINE/R1	R6Ag3_gag#LINE/R1	0.275	236	154	7	361	589	164	389	4.937E-21	97
LINE/R1	TE_000762	gag	RTAg4_gag#LINE/R1	RTAg4_gag#LINE/R1	1	724	0	0	1	724	1	724	1.084E-233	733
LINE/R1	TE_000763	gag	TRAS3_BM_gag#LINE/R1	TRAS3_BM_gag#LINE/R1	1	488	0	0	1	488	1	488	1.011E-318	966
LINE/R1	TE_000763	gag	TRAS3_BM_gag#LINE/R1	GB:BAA07466	0.442	436	230	6	53	487	35	458	5.553E-109	359
LINE/R1	TE_000764	gag	WaldoAg1_gag#LINE/R1	WaldoAg1_gag#LINE/R1	1	499	0	0	1	499	1	499	0	996
LINE/R1	TE_000764	gag	WaldoAg1_gag#LINE/R1	WaldoAg2_gag#LINE/R1	0.537	487	183	9	32	492	1	471	3.465E-134	433
LINE/R2	TE_000765	gag	GENIE_GT_gag#LINE/R2	GENIE_GT_gag#LINE/R2	1	394	0	0	1	394	1	394	3.086E-245	749
LINE/R2	TE_000766		LIN1_SM_pep#LINE/R2	LIN1_SM_pep#LINE/R2	1	229	0	0	1	229	1	229	3.792E-154	476
LINE/R2	TE_000766		LIN1_SM_pep#LINE/R2	LIN2_SM_pep#LINE/R2	0.57	212	90	1	1	211	1	212	7.472E-76	250
LINE/R2	TE_000766		LIN1_SM_pep#LINE/R2	LIN3_SM_pep#LINE/R2	0.497	213	103	2	1	213	1	209	2.777E-63	214
LINE/R2	TE_000767	gag	LIN3_SM_gag#LINE/R2	LIN3_SM_gag#LINE/R2	1	813	0	0	1	813	1	813	0	1574
LINE/R2	TE_000767	gag	LIN3_SM_gag#LINE/R2	LIN2_SM_orf1#LINE/R2	0.484	530	250	5	215	723	144	671	1.826E-134	448
LINE/R2	TE_000767	gag	LIN3_SM_gag#LINE/R2	LIN1_SM_gag#LINE/R2	0.355	840	425	18	3	813	30	781	1.043E-114	389
LINE/R2	TE_000768	pol	LIN3_SM_pol#LINE/R2	LIN3_SM_pol#LINE/R2	1	1296	0	0	1	1296	1	1296	0	2625
LINE/R2	TE_000768	pol	LIN3_SM_pol#LINE/R2	LIN1_SM_pol#LINE/R2	0.575	1126	469	5	18	1134	31	1155	0	1282
LINE/R2	TE_000768	pol	LIN3_SM_pol#LINE/R2	LIN2_SM_pol#LINE/R2	0.567	1301	535	12	4	1286	1	1291	0	1472
LINE/R2	TE_000768	pol	LIN3_SM_pol#LINE/R2	LIN4_SM_pol#LINE/R2	0.3	888	553	18	442	1290	220	1077	4.742E-111	391
LINE/R2	TE_000768	pol	LIN3_SM_pol#LINE/R2	LIN7_SM_pol#LINE/R2	0.281	855	579	17	445	1279	244	1082	1.043E-93	336
LINE/R2	TE_000768	pol	LIN3_SM_pol#LINE/R2	GENIE_GT_pol#LINE/R2	0.266	1063	695	23	282	1285	24	1060	5.814E-93	334
LINE/R2	TE_000768	pol	LIN3_SM_pol#LINE/R2	LIN5_SM_pol#LINE/R2	0.263	1049	710	27	256	1279	71	1081	7.333E-90	324
LINE/R2	TE_000769	pol	LIN4_SM_pol#LINE/R2_2	LIN4_SM_pol#LINE/R2_2	1	519	0	0	1	519	1	519	0	1055
LINE/R2	TE_000770	gag	LIN5_SM_gag#LINE/R2	LIN5_SM_gag#LINE/R2	1	973	0	0	1	973	1	973	0	1898
LINE/R2	TE_000770	gag	LIN5_SM_gag#LINE/R2	LIN7_SM_gag#LINE/R2	0.442	940	333	20	1	917	1	771	1.385E-187	610
LINE/R2	TE_000771	gag	LIN6_SM_gag#LINE/R2	LIN6_SM_gag#LINE/R2	1	588	0	0	1	588	1	588	0	1200
LINE/R2	TE_000772	pol	LIN6_SM_pol#LINE/R2	LIN6_SM_pol#LINE/R2	1	324	0	0	1	324	1	324	5.299E-216	660
LINE/R2	TE_000773		NeSL-1_ACa#LINE/R2	NeSL-1_ACa#LINE/R2	1	1352	0	0	1	1352	1	1352	0	2721
LINE/R2	TE_000774	pol	NeSL-1_propol#LINE/R2	NeSL-1_propol#LINE/R2	1	1638	0	0	1	1638	1	1638	0	3351
LINE/R2	TE_000775		R2-1_TG#LINE/R2	R2-1_TG#LINE/R2	1	1390	0	0	1	1390	1	1390	0	2861
LINE/R2	TE_000775		R2-1_TG#LINE/R2	R2-2_PM#LINE/R2	0.447	1062	513	12	296	1355	5	994	6.5E-272	875
LINE/R2	TE_000775		R2-1_TG#LINE/R2	R2Dr_pol#LINE/R2	0.385	1184	601	21	214	1380	115	1188	7.919E-230	751
LINE/R2	TE_000775		R2-1_TG#LINE/R2	R2Ol-A_pol#LINE/R2	0.38	1170	606	19	232	1380	2	1073	2.709E-229	750
LINE/R2	TE_000775		R2-1_TG#LINE/R2	GB:AAC34904	0.345	1142	645	21	221	1353	86	1133	9.233E-189	629
LINE/R2	TE_000775		R2-1_TG#LINE/R2	R2_LP_pol#LINE/R2	0.345	1142	645	21	221	1353	81	1128	9.233E-189	629
LINE/R2	TE_000775		R2-1_TG#LINE/R2	R8Hm-B_pol#LINE/R2	0.309	775	462	17	632	1385	434	1155	2.274E-88	320
LINE/R2	TE_000775		R2-1_TG#LINE/R2	R2Amel_pol#LINE/R2	0.295	1195	714	37	211	1380	35	1126	5.164E-126	439
LINE/R2	TE_000775		R2-1_TG#LINE/R2	R2A_TM_pol#LINE/R2	0.293	483	283	17	875	1348	1	434	3.567E-39	159
